t,a_x,a_y,a_z,v_x,v_y,v_z,r_x,r_y,r_z
25.4399999999996,0,0,-1.58939548988712e-06,0,0,-20.9418503549438,0,0,529.323809739741
25.4799999999996,0,0,-1.52989330537423e-06,0,0,-20.9418504161396,0,0,528.486135721872
25.5199999999996,0,0,-1.47261870253601e-06,0,0,-20.9418504750443,0,0,527.648461701692
25.5599999999996,0,0,-1.41748828674793e-06,0,0,-20.9418505317439,0,0,526.810787679288
25.5999999999996,0,0,-1.36442179154983e-06,0,0,-20.9418505863207,0,0,525.973113654744
25.6399999999996,0,0,-1.3133419418665e-06,0,0,-20.9418506388544,0,0,525.135439628139
25.6799999999996,0,0,-1.26417436874249e-06,0,0,-20.9418506894214,0,0,524.297765599551
25.7199999999996,0,0,-1.21684748322082e-06,0,0,-20.9418507380953,0,0,523.460091569053
25.7599999999996,0,0,-1.1712923715379e-06,0,0,-20.941850784947,0,0,522.622417536718
25.7999999999996,0,0,-1.12744270808207e-06,0,0,-20.9418508300447,0,0,521.784743502615
25.8399999999996,0,0,-1.08523464525945e-06,0,0,-20.9418508734541,0,0,520.947069466808
25.8799999999996,0,0,-1.04460672289974e-06,0,0,-20.9418509152383,0,0,520.109395429363
25.9199999999996,0,0,-1.00549978832021e-06,0,0,-20.9418509554583,0,0,519.27172139034
25.9599999999996,0,0,-9.6785690217871e-07,0,0,-20.9418509941726,0,0,518.434047349799
25.9999999999996,0,0,-9.316232496559e-07,0,0,-20.9418510314375,0,0,517.596373307796
26.0399999999996,0,0,-8.96746076506361e-07,0,0,-20.9418510673074,0,0,516.758699264387
26.0799999999996,0,0,-8.63174602017125e-07,0,0,-20.9418511018344,0,0,515.921025219623
26.1199999999996,0,0,-8.30859940847972e-07,0,0,-20.9418511350688,0,0,515.083351173555
26.1599999999996,0,0,-7.99755042635297e-07,0,0,-20.941851167059,0,0,514.245677126233
26.1999999999996,0,0,-7.69814620937836e-07,0,0,-20.9418511978515,0,0,513.408003077703
26.2399999999996,0,0,-7.40995076853324e-07,0,0,-20.9418512274913,0,0,512.570329028011
26.2799999999996,0,0,-7.13254449280498e-07,0,0,-20.9418512560215,0,0,511.732654977199
26.3199999999996,0,0,-6.86552347417546e-07,0,0,-20.9418512834836,0,0,510.894980925311
26.3599999999996,0,0,-6.60849892142323e-07,0,0,-20.9418513099176,0,0,510.057306872385
26.3999999999996,0,0,-6.36109660945294e-07,0,0,-20.941851335362,0,0,509.219632818462
26.4399999999996,0,0,-6.12295627533399e-07,0,0,-20.9418513598538,0,0,508.381958763578
26.4799999999996,0,0,-5.89373119197489e-07,0,0,-20.9418513834287,0,0,507.544284707769
26.5199999999996,0,0,-5.67308763521623e-07,0,0,-20.9418514061211,0,0,506.706610651071
26.5599999999996,0,0,-5.46070427986933e-07,0,0,-20.9418514279639,0,0,505.868936593515
26.5999999999996,0,0,-5.25627193326272e-07,0,0,-20.941851448989,0,0,505.031262535135
26.6399999999996,0,0,-5.05949293128083e-07,0,0,-20.941851469227,0,0,504.193588475961
26.6799999999996,0,0,-4.87008071203832e-07,0,0,-20.9418514887073,0,0,503.355914416023
26.7199999999996,0,0,-4.68775954942657e-07,0,0,-20.9418515074583,0,0,502.51824035535
26.7599999999996,0,0,-4.51226391362525e-07,0,0,-20.9418515255074,0,0,501.680566293969
26.7999999999996,0,0,-4.34333831123013e-07,0,0,-20.9418515428807,0,0,500.842892231906
26.8399999999996,0,0,-4.18073677010966e-07,0,0,-20.9418515596037,0,0,500.005218169187
26.8799999999996,0,0,-4.02422257295143e-07,0,0,-20.9418515757006,0,0,499.167544105837
26.9199999999996,0,0,-3.87356775988223e-07,0,0,-20.9418515911949,0,0,498.32987004188
26.9599999999996,0,0,-3.72855302188668e-07,0,0,-20.9418516061091,0,0,497.492195977337
26.9999999999996,0,0,-3.58896720342727e-07,0,0,-20.9418516204649,0,0,496.654521912231
27.0399999999996,0,0,-3.45460703599088e-07,0,0,-20.9418516342834,0,0,495.816847846584
27.0799999999996,0,0,-3.3252769249259e-07,0,0,-20.9418516475845,0,0,494.979173780414
27.1199999999996,0,0,-3.20078855864381e-07,0,0,-20.9418516603876,0,0,494.141499713743
27.1599999999996,0,0,-3.08096064216556e-07,0,0,-20.9418516727115,0,0,493.303825646588
27.1999999999996,0,0,-2.96561873724954e-07,0,0,-20.9418516845739,0,0,492.466151578967
27.2399999999996,0,0,-2.85459488935658e-07,0,0,-20.9418516959923,0,0,491.628477510899
27.2799999999996,0,0,-2.74772745001428e-07,0,0,-20.9418517069832,0,0,490.7908034424
27.3199999999996,0,0,-2.64486077483639e-07,0,0,-20.9418517175627,0,0,489.953129373486
27.3599999999996,0,0,-2.54584517023204e-07,0,0,-20.9418517277461,0,0,489.115455304173
27.3999999999996,0,0,-2.45053636049875e-07,0,0,-20.9418517375482,0,0,488.277781234475
27.4399999999996,0,0,-2.35879564769448e-07,0,0,-20.9418517469834,0,0,487.440107164407
27.4799999999996,0,0,-2.27048941425778e-07,0,0,-20.9418517560653,0,0,486.602433093982
27.5199999999996,0,0,-2.18548910524419e-07,0,0,-20.9418517648073,0,0,485.764759023215
27.5599999999996,0,0,-2.10367096187269e-07,0,0,-20.941851773222,0,0,484.927084952118
27.5999999999996,0,0,-2.02491586165365e-07,0,0,-20.9418517813217,0,0,484.089410880703
27.6399999999996,0,0,-1.94910906969881e-07,0,0,-20.9418517891181,0,0,483.251736808983
27.6799999999996,0,0,-1.87614027424843e-07,0,0,-20.9418517966227,0,0,482.414062736968
27.7199999999996,0,0,-1.80590323139995e-07,0,0,-20.9418518038463,0,0,481.576388664669
27.7599999999996,0,0,-1.73829565852657e-07,0,0,-20.9418518107994,0,0,480.738714592098
27.7999999999996,0,0,-1.67321909216867e-07,0,0,-20.9418518174923,0,0,479.901040519265
27.8399999999996,0,0,-1.610578799216e-07,0,0,-20.9418518239346,0,0,479.063366446178
27.8799999999996,0,0,-1.5502835459813e-07,0,0,-20.9418518301358,0,0,478.225692372849
27.9199999999996,0,0,-1.49224559820027e-07,0,0,-20.9418518361048,0,0,477.388018299285
27.9599999999996,0,0,-1.43638041905092e-07,0,0,-20.9418518418503,0,0,476.550344225496
27.9999999999996,0,0,-1.38260663362644e-07,0,0,-20.9418518473807,0,0,475.712670151491
28.0399999999996,0,0,-1.33084599340805e-07,0,0,-20.9418518527041,0,0,474.874996077276
28.0799999999996,0,0,-1.28102312757505e-07,0,0,-20.9418518578282,0,0,474.03732200286
28.1199999999996,0,0,-1.23306547195057e-07,0,0,-20.9418518627604,0,0,473.199647928251
28.1599999999996,0,0,-1.1869032157108e-07,0,0,-20.9418518675081,0,0,472.361973853456
28.1999999999996,0,0,-1.14246914151295e-07,0,0,-20.9418518720779,0,0,471.524299778482
28.2399999999996,0,0,-1.09969851891378e-07,0,0,-20.9418518764767,0,0,470.686625703335
28.2799999999996,0,0,-1.05852912213322e-07,0,0,-20.9418518807108,0,0,469.848951628021
28.3199999999996,0,0,-1.0189009636008e-07,0,0,-20.9418518847864,0,0,469.011277552548
28.3599999999996,0,0,-9.80756365009938e-08,0,0,-20.9418518887095,0,0,468.173603476922
28.3999999999996,0,0,-9.44039779682271e-08,0,0,-20.9418518924856,0,0,467.335929401147
28.4399999999996,0,0,-9.08697774804068e-08,0,0,-20.9418518961204,0,0,466.498255325229
28.4799999999996,0,0,-8.74678853790556e-08,0,0,-20.9418518996191,0,0,465.660581249174
28.5199999999996,0,0,-8.41933491813052e-08,0,0,-20.9418519029869,0,0,464.822907172988
28.5599999999996,0,0,-8.10414046981123e-08,0,0,-20.9418519062285,0,0,463.985233096674
28.5999999999996,0,0,-7.80074564943334e-08,0,0,-20.9418519093488,0,0,463.147559020237
28.6399999999996,0,0,-7.50870920995794e-08,0,0,-20.9418519123523,0,0,462.309884943683
28.6799999999996,0,0,-7.22760553628632e-08,0,0,-20.9418519152434,0,0,461.472210867016
28.7199999999996,0,0,-6.95702571107404e-08,0,0,-20.9418519180262,0,0,460.634536790239
28.7599999999996,0,0,-6.69657573837412e-08,0,0,-20.9418519207048,0,0,459.796862713357
28.7999999999996,0,0,-6.44587618836567e-08,0,0,-20.9418519232831,0,0,458.959188636374
28.8399999999996,0,0,-6.2045620197182e-08,0,0,-20.941851925765,0,0,458.121514559294
28.8799999999996,0,0,-5.97228169141317e-08,0,0,-20.9418519281539,0,0,457.28384048212
28.9199999999996,0,0,-5.74869734037975e-08,0,0,-20.9418519304534,0,0,456.446166404856
28.9599999999996,0,0,-5.53348353804495e-08,0,0,-20.9418519326668,0,0,455.608492327505
28.9999999999996,0,0,-5.32632640215525e-08,0,0,-20.9418519347973,0,0,454.77081825007
29.0399999999996,0,0,-5.12692484022637e-08,0,0,-20.9418519368481,0,0,453.933144172555
29.0799999999996,0,0,-4.93498824027938e-08,0,0,-20.941851938822,0,0,453.095470094963
29.1199999999996,0,0,-4.75023718138345e-08,0,0,-20.9418519407221,0,0,452.257796017296
29.1599999999996,0,0,-4.57240254547742e-08,0,0,-20.9418519425511,0,0,451.420121939557
29.1999999999996,0,0,-4.40122551736977e-08,0,0,-20.9418519443116,0,0,450.58244786175
29.2399999999996,0,0,-4.23645687419594e-08,0,0,-20.9418519460062,0,0,449.744773783876
29.2799999999996,0,0,-4.07785663014693e-08,0,0,-20.9418519476373,0,0,448.907099705938
29.3199999999996,0,0,-3.92519385883361e-08,0,0,-20.9418519492074,0,0,448.069425627938
29.3599999999996,0,0,-3.77824616037969e-08,0,0,-20.9418519507187,0,0,447.231751549879
29.3999999999996,0,0,-3.6367998390574e-08,0,0,-20.9418519521734,0,0,446.394077471763
29.4399999999996,0,0,-3.50064919274473e-08,0,0,-20.9418519535737,0,0,445.556403393592
29.4799999999995,0,0,-3.36959544711135e-08,0,0,-20.9418519549215,0,0,444.718729315368
29.5199999999995,0,0,-3.24344764379703e-08,0,0,-20.9418519562189,0,0,443.881055237093
29.5599999999995,0,0,-3.1220228180473e-08,0,0,-20.9418519574677,0,0,443.04338115877
29.5999999999995,0,0,-3.00514351181391e-08,0,0,-20.9418519586698,0,0,442.205707080399
29.6399999999995,0,0,-2.89263990538302e-08,0,0,-20.9418519598268,0,0,441.368033001983
29.6799999999995,0,0,-2.78434839628972e-08,0,0,-20.9418519609406,0,0,440.530358923523
29.7199999999995,0,0,-2.68011053350392e-08,0,0,-20.9418519620126,0,0,439.692684845021
29.7599999999995,0,0,-2.57977514905861e-08,0,0,-20.9418519630445,0,0,438.855010766478
29.7999999999995,0,0,-2.48319604878589e-08,0,0,-20.9418519640378,0,0,438.017336687897
29.8399999999995,0,0,-2.39023272285976e-08,0,0,-20.9418519649939,0,0,437.179662609278
29.8799999999995,0,0,-2.3007496352534e-08,0,0,-20.9418519659142,0,0,436.341988530623
29.9199999999995,0,0,-2.21461657901045e-08,0,0,-20.9418519668,0,0,435.504314451934
29.9599999999995,0,0,-2.13170796570239e-08,0,0,-20.9418519676527,0,0,434.66664037321
29.9999999999995,0,0,-2.05190318069981e-08,0,0,-20.9418519684735,0,0,433.828966294455
30.0399999999995,0,0,-1.97508605026542e-08,0,0,-20.9418519692635,0,0,432.991292215669
30.0799999999995,0,0,-1.90114466391833e-08,0,0,-20.941851970024,0,0,432.153618136852
30.1199999999995,0,0,-1.82997155206976e-08,0,0,-20.941851970756,0,0,431.315944058008
30.1599999999995,0,0,-1.7614629754803e-08,0,0,-20.9418519714605,0,0,430.478269979135
30.1999999999995,0,0,-1.69551910289556e-08,0,0,-20.9418519721387,0,0,429.640595900236
30.2399999999995,0,0,-1.6320441886819e-08,0,0,-20.9418519727916,0,0,428.802921821311
30.2799999999995,0,0,-1.57094532937663e-08,0,0,-20.9418519734199,0,0,427.965247742362
30.3199999999995,0,0,-1.51213370713776e-08,0,0,-20.9418519740248,0,0,427.127573663389
30.3599999999995,0,0,-1.45552405683702e-08,0,0,-20.941851974607,0,0,426.289899584393
30.3999999999995,0,0,-1.40103377788137e-08,0,0,-20.9418519751674,0,0,425.452225505375
30.4399999999995,0,0,-1.3485832894844e-08,0,0,-20.9418519757069,0,0,424.614551426336
30.4799999999995,0,0,-1.29809656357338e-08,0,0,-20.9418519762261,0,0,423.776877347276
30.5199999999995,0,0,-1.24949952606812e-08,0,0,-20.9418519767259,0,0,422.939203268197
30.5599999999995,0,0,-1.20272201087346e-08,0,0,-20.941851977207,0,0,422.101529189099
30.5999999999995,0,0,-1.15769598352244e-08,0,0,-20.9418519776701,0,0,421.263855109983
30.6399999999995,0,0,-1.11435518590497e-08,0,0,-20.9418519781158,0,0,420.42618103085
30.6799999999995,0,0,-1.07263726789597e-08,0,0,-20.9418519785449,0,0,419.588506951699
30.7199999999995,0,0,-1.03248112282017e-08,0,0,-20.9418519789578,0,0,418.750832872533
30.7599999999995,0,0,-9.93827953266191e-09,0,0,-20.9418519793554,0,0,417.913158793351
30.7999999999995,0,0,-9.56622159264953e-09,0,0,-20.941851979738,0,0,417.075484714154
30.8399999999995,0,0,-9.20809029025804e-09,0,0,-20.9418519801063,0,0,416.237810634942
30.8799999999995,0,0,-8.86336692929035e-09,0,0,-20.9418519804609,0,0,415.400136555716
30.9199999999995,0,0,-8.53154702440406e-09,0,0,-20.9418519808021,0,0,414.562462476477
30.9599999999995,0,0,-8.21215095925254e-09,0,0,-20.9418519811306,0,0,413.724788397226
30.9999999999995,0,0,-7.90471155198702e-09,0,0,-20.9418519814468,0,0,412.887114317961
31.0399999999995,0,0,-7.60878471339765e-09,0,0,-20.9418519817512,0,0,412.049440238685
31.0799999999995,0,0,-7.32393523605879e-09,0,0,-20.9418519820441,0,0,411.211766159398
31.1199999999995,0,0,-7.04974922882684e-09,0,0,-20.9418519823261,0,0,410.374092080099
31.1599999999995,0,0,-6.78582878776979e-09,0,0,-20.9418519825976,0,0,409.53641800079
31.1999999999995,0,0,-6.53178666709664e-09,0,0,-20.9418519828588,0,0,408.69874392147
31.2399999999995,0,0,-6.28725693729848e-09,0,0,-20.9418519831103,0,0,407.861069842141
31.2799999999995,0,0,-6.05188255065059e-09,0,0,-20.9418519833524,0,0,407.023395762802
31.3199999999995,0,0,-5.82531889392612e-09,0,0,-20.9418519835854,0,0,406.185721683454
31.3599999999995,0,0,-5.60723734110979e-09,0,0,-20.9418519838097,0,0,405.348047604097
31.3999999999995,0,0,-5.39731814797051e-09,0,0,-20.9418519840256,0,0,404.510373524731
31.4399999999995,0,0,-5.19525933384557e-09,0,0,-20.9418519842334,0,0,403.672699445358
31.4799999999995,0,0,-5.00076602349964e-09,0,0,-20.9418519844334,0,0,402.835025365977
31.5199999999995,0,0,-4.81355222348157e-09,0,0,-20.941851984626,0,0,401.997351286588
31.5599999999995,0,0,-4.63334615119493e-09,0,0,-20.9418519848113,0,0,401.159677207192
31.5999999999995,0,0,-4.45988668218433e-09,0,0,-20.9418519849897,0,0,400.322003127788
31.6399999999995,0,0,-4.29292157377859e-09,0,0,-20.9418519851614,0,0,399.484329048379
31.6799999999995,0,0,-4.13220746509069e-09,0,0,-20.9418519853267,0,0,398.646654968962
31.7199999999995,0,0,-3.977508100661e-09,0,0,-20.9418519854858,0,0,397.80898088954
31.7599999999995,0,0,-3.82860143588459e-09,0,0,-20.9418519856389,0,0,396.971306810111
31.7999999999995,0,0,-3.68527075522707e-09,0,0,-20.9418519857864,0,0,396.133632730677
31.8399999999995,0,0,-3.54730644858137e-09,0,0,-20.9418519859282,0,0,395.295958651237
31.8799999999995,0,0,-3.4145060112678e-09,0,0,-20.9418519860648,0,0,394.458284571791
31.9199999999995,0,0,-3.28667759674772e-09,0,0,-20.9418519861963,0,0,393.620610492341
31.9599999999995,0,0,-3.16363291119615e-09,0,0,-20.9418519863228,0,0,392.782936412885
31.9999999999995,0,0,-3.04519787164281e-09,0,0,-20.9418519864447,0,0,391.945262333425
32.0399999999995,0,0,-2.93119484240378e-09,0,0,-20.9418519865619,0,0,391.10758825396
32.0799999999995,0,0,-2.82146039864983e-09,0,0,-20.9418519866748,0,0,390.269914174491
32.1199999999995,0,0,-2.71583289190858e-09,0,0,-20.9418519867834,0,0,389.432240095017
32.1599999999995,0,0,-2.61415777913498e-09,0,0,-20.941851986888,0,0,388.59456601554
32.1999999999995,0,0,-2.51629117542507e-09,0,0,-20.9418519869886,0,0,387.756891936058
32.2399999999995,0,0,-2.42208919587483e-09,0,0,-20.9418519870855,0,0,386.919217856573
32.2799999999995,0,0,-2.33141506100765e-09,0,0,-20.9418519871787,0,0,386.081543777084
32.3199999999995,0,0,-2.24413376770372e-09,0,0,-20.9418519872685,0,0,385.243869697591
32.3599999999995,0,0,-2.16011919462744e-09,0,0,-20.9418519873549,0,0,384.406195618095
32.3999999999995,0,0,-2.07925054951374e-09,0,0,-20.9418519874381,0,0,383.568521538596
32.4399999999995,0,0,-2.00141059281123e-09,0,0,-20.9418519875181,0,0,382.730847459094
32.4799999999995,0,0,-1.92648386132532e-09,0,0,-20.9418519875952,0,0,381.893173379589
32.5199999999995,0,0,-1.85436199728883e-09,0,0,-20.9418519876694,0,0,381.05549930008
32.5599999999995,0,0,-1.78494197200507e-09,0,0,-20.9418519877408,0,0,380.217825220569
32.5999999999995,0,0,-1.71811898042051e-09,0,0,-20.9418519878095,0,0,379.380151141056
32.6399999999995,0,0,-1.65379709926583e-09,0,0,-20.9418519878757,0,0,378.542477061539
32.6799999999995,0,0,-1.59188395798537e-09,0,0,-20.9418519879393,0,0,377.70480298202
32.7199999999995,0,0,-1.53228896238033e-09,0,0,-20.9418519880006,0,0,376.867128902499
32.7599999999995,0,0,-1.47492507096558e-09,0,0,-20.9418519880596,0,0,376.029454822976
32.7999999999995,0,0,-1.41970879496967e-09,0,0,-20.9418519881164,0,0,375.19178074345
32.8399999999995,0,0,-1.36655842197797e-09,0,0,-20.9418519881711,0,0,374.354106663922
32.8799999999995,0,0,-1.31539934500324e-09,0,0,-20.9418519882237,0,0,373.516432584392
32.9199999999995,0,0,-1.26615518070139e-09,0,0,-20.9418519882743,0,0,372.67875850486
32.9599999999995,0,0,-1.21875132208515e-09,0,0,-20.9418519883231,0,0,371.841084425326
32.9999999999995,0,0,-1.17312382030832e-09,0,0,-20.94185198837,0,0,371.00341034579
33.0399999999995,0,0,-1.12920695016783e-09,0,0,-20.9418519884152,0,0,370.165736266253
33.0799999999995,0,0,-1.08693143374694e-09,0,0,-20.9418519884587,0,0,369.328062186713
33.1199999999995,0,0,-1.0462404276268e-09,0,0,-20.9418519885005,0,0,368.490388107173
33.1599999999995,0,0,-1.00707175931802e-09,0,0,-20.9418519885408,0,0,367.65271402763
33.1999999999995,0,0,-9.69366809044914e-10,0,0,-20.9418519885796,0,0,366.815039948086
33.2399999999995,0,0,-9.33077615172806e-10,0,0,-20.9418519886169,0,0,365.977365868541
33.2799999999995,0,0,-8.98145557926e-10,0,0,-20.9418519886528,0,0,365.139691788994
33.3199999999995,0,0,-8.64520899312993e-10,0,0,-20.9418519886874,0,0,364.302017709446
33.3599999999995,0,0,-8.3215567769912e-10,0,0,-20.9418519887207,0,0,363.464343629896
33.3999999999995,0,0,-8.01003707806558e-10,0,0,-20.9418519887527,0,0,362.626669550346
33.4399999999995,0,0,-7.71017028000642e-10,0,0,-20.9418519887836,0,0,361.788995470794
33.4799999999995,0,0,-7.42153005717228e-10,0,0,-20.9418519888132,0,0,360.95132139124
33.5199999999995,0,0,-7.14369008392168e-10,0,0,-20.9418519888418,0,0,360.113647311686
33.5599999999995,0,0,-6.87624179818158e-10,0,0,-20.9418519888693,0,0,359.275973232131
33.5999999999995,0,0,-6.6188121650157e-10,0,0,-20.9418519888958,0,0,358.438299152575
33.6399999999995,0,0,-6.37104591305615e-10,0,0,-20.9418519889213,0,0,357.600625073017
33.6799999999995,0,0,-6.13251671666148e-10,0,0,-20.9418519889458,0,0,356.762950993459
33.7199999999995,0,0,-5.902922595169e-10,0,0,-20.9418519889694,0,0,355.9252769139
33.7599999999995,0,0,-5.68194380434761e-10,0,0,-20.9418519889922,0,0,355.08760283434
33.7999999999995,0,0,-5.46924283639783e-10,0,0,-20.941851989014,0,0,354.249928754779
33.8399999999995,0,0,-5.26448218352016e-10,0,0,-20.9418519890351,0,0,353.412254675217
33.8799999999995,0,0,-5.06741315575709e-10,0,0,-20.9418519890554,0,0,352.574580595654
33.9199999999995,0,0,-4.87771600887754e-10,0,0,-20.9418519890749,0,0,351.736906516091
33.9599999999995,0,0,-4.6951065257872e-10,0,0,-20.9418519890936,0,0,350.899232436527
33.9999999999995,0,0,-4.51933601652854e-10,0,0,-20.9418519891117,0,0,350.061558356962
34.0399999999995,0,0,-4.35015579114406e-10,0,0,-20.9418519891291,0,0,349.223884277396
34.0799999999995,0,0,-4.18729939610785e-10,0,0,-20.9418519891459,0,0,348.38621019783
34.1199999999995,0,0,-4.03055366859917e-10,0,0,-20.941851989162,0,0,347.548536118263
34.1599999999994,0,0,-3.87965215509212e-10,0,0,-20.9418519891775,0,0,346.710862038696
34.1999999999994,0,0,-3.73441721990275e-10,0,0,-20.9418519891925,0,0,345.873187959128
34.2399999999994,0,0,-3.59460017307356e-10,0,0,-20.9418519892068,0,0,345.035513879559
34.2799999999994,0,0,-3.4600233789206e-10,0,0,-20.9418519892207,0,0,344.19783979999
34.3199999999994,0,0,-3.33049143819153e-10,0,0,-20.941851989234,0,0,343.360165720421
34.3599999999994,0,0,-3.20579118806563e-10,0,0,-20.9418519892468,0,0,342.522491640851
34.3999999999994,0,0,-3.08579828356415e-10,0,0,-20.9418519892592,0,0,341.68481756128
34.4399999999994,0,0,-2.97028179829795e-10,0,0,-20.941851989271,0,0,340.847143481709
34.4799999999994,0,0,-2.85908186015149e-10,0,0,-20.9418519892825,0,0,340.009469402137
34.5199999999994,0,0,-2.75205636057763e-10,0,0,-20.9418519892935,0,0,339.171795322565
34.5599999999994,0,0,-2.64900990032402e-10,0,0,-20.9418519893041,0,0,338.334121242993
34.5999999999994,0,0,-2.5498358979803e-10,0,0,-20.9418519893143,0,0,337.49644716342
34.6399999999994,0,0,-2.45437448143093e-10,0,0,-20.9418519893241,0,0,336.658773083847
34.6799999999994,0,0,-2.36248354212876e-10,0,0,-20.9418519893335,0,0,335.821099004274
34.7199999999994,0,0,-2.27403873509502e-10,0,0,-20.9418519893426,0,0,334.9834249247
34.7599999999994,0,0,-2.18891571535096e-10,0,0,-20.9418519893514,0,0,334.145750845125
34.7999999999994,0,0,-2.10697237434943e-10,0,0,-20.9418519893598,0,0,333.308076765551
34.8399999999994,0,0,-2.02808436711166e-10,0,0,-20.9418519893679,0,0,332.470402685976
34.8799999999994,0,0,-1.95218063936409e-10,0,0,-20.9418519893757,0,0,331.632728606401
34.9199999999994,0,0,-1.87910131899116e-10,0,0,-20.9418519893833,0,0,330.795054526825
34.9599999999994,0,0,-1.80873982458252e-10,0,0,-20.9418519893905,0,0,329.957380447249
34.9999999999994,0,0,-1.74104286543297e-10,0,0,-20.9418519893975,0,0,329.119706367673
35.0399999999994,0,0,-1.67586833299538e-10,0,0,-20.9418519894042,0,0,328.282032288097
35.0799999999994,0,0,-1.61310964585937e-10,0,0,-20.9418519894106,0,0,327.444358208521
35.1199999999994,0,0,-1.55273127688815e-10,0,0,-20.9418519894168,0,0,326.606684128944
35.1599999999994,0,0,-1.49460888110298e-10,0,0,-20.9418519894228,0,0,325.769010049367
35.1999999999994,0,0,-1.43865364066187e-10,0,0,-20.9418519894286,0,0,324.93133596979
35.2399999999994,0,0,-1.38479450129125e-10,0,0,-20.9418519894341,0,0,324.093661890212
35.2799999999994,0,0,-1.33294264514916e-10,0,0,-20.9418519894394,0,0,323.255987810634
35.3199999999994,0,0,-1.28302701796201e-10,0,0,-20.9418519894446,0,0,322.418313731057
35.3599999999994,0,0,-1.23499432902463e-10,0,0,-20.9418519894495,0,0,321.580639651478
35.3999999999994,0,0,-1.18877352406344e-10,0,0,-20.9418519894543,0,0,320.7429655719
35.4399999999994,0,0,-1.14427578523646e-10,0,0,-20.9418519894588,0,0,319.905291492322
35.4799999999994,0,0,-1.10144782183852e-10,0,0,-20.9418519894632,0,0,319.067617412743
35.5199999999994,0,0,-1.06021857959604e-10,0,0,-20.9418519894675,0,0,318.229943333164
35.5599999999994,0,0,-1.02051700423544e-10,0,0,-20.9418519894716,0,0,317.392269253585
35.5999999999994,0,0,-9.82325332188339e-11,0,0,-20.9418519894755,0,0,316.554595174006
35.6399999999994,0,0,-9.45554745612753e-11,0,0,-20.9418519894793,0,0,315.716921094427
35.6799999999994,0,0,-9.10134190235112e-11,0,0,-20.9418519894829,0,0,314.879247014848
35.7199999999994,0,0,-8.76063666055416e-11,0,0,-20.9418519894864,0,0,314.041572935268
35.7599999999994,0,0,-8.43254355231693e-11,0,0,-20.9418519894898,0,0,313.203898855689
35.7999999999994,0,0,-8.11706257763944e-11,0,0,-20.941851989493,0,0,312.366224776109
35.8399999999994,0,0,-7.81312792241806e-11,0,0,-20.9418519894962,0,0,311.528550696529
35.8799999999994,0,0,-7.52056195096884e-11,0,0,-20.9418519894992,0,0,310.690876616949
35.9199999999994,0,0,-7.23883175623996e-11,0,0,-20.9418519895021,0,0,309.853202537369
35.9599999999994,0,0,-6.96793733823142e-11,0,0,-20.9418519895049,0,0,309.015528457788
35.9999999999994,0,0,-6.70699051852353e-11,0,0,-20.9418519895075,0,0,308.177854378208
36.0399999999994,0,0,-6.45581366143233e-11,0,0,-20.9418519895101,0,0,307.340180298628
36.0799999999994,0,0,-6.2142291312739e-11,0,0,-20.9418519895126,0,0,306.502506219047
36.1199999999994,0,0,-5.98152638531246e-11,0,0,-20.941851989515,0,0,305.664832139466
36.1599999999994,0,0,-5.75770542354803e-11,0,0,-20.9418519895173,0,0,304.827158059886
36.1999999999994,0,0,-5.54205570324484e-11,0,0,-20.9418519895195,0,0,303.989483980305
36.2399999999994,0,0,-5.33475486008683e-11,0,0,-20.9418519895217,0,0,303.151809900724
36.2799999999994,0,0,-5.13473707997036e-11,0,0,-20.9418519895237,0,0,302.314135821143
36.3199999999994,0,0,-4.9427129056312e-11,0,0,-20.9418519895257,0,0,301.476461741562
36.3599999999994,0,0,-4.75743888728175e-11,0,0,-20.9418519895276,0,0,300.638787661981
36.3999999999994,0,0,-4.57927029628991e-11,0,0,-20.9418519895294,0,0,299.801113582399
36.4399999999994,0,0,-4.40767422560384e-11,0,0,-20.9418519895312,0,0,298.963439502818
36.4799999999994,0,0,-4.24265067522356e-11,0,0,-20.9418519895329,0,0,298.125765423237
36.5199999999994,0,0,-4.08384437378118e-11,0,0,-20.9418519895345,0,0,297.288091343655
36.5599999999994,0,0,-3.93090004990881e-11,0,0,-20.9418519895361,0,0,296.450417264074
36.5999999999994,0,0,-3.78346243223859e-11,0,0,-20.9418519895376,0,0,295.612743184492
36.6399999999994,0,0,-3.64188679213839e-11,0,0,-20.9418519895391,0,0,294.775069104911
36.6799999999994,0,0,-3.50564022255639e-11,0,0,-20.9418519895405,0,0,293.937395025329
36.7199999999994,0,0,-3.37418981644078e-11,0,0,-20.9418519895418,0,0,293.099720945747
36.7599999999994,0,0,-3.24789084515942e-11,0,0,-20.9418519895431,0,0,292.262046866166
36.7999999999994,0,0,-3.1262104016605e-11,0,0,-20.9418519895444,0,0,291.424372786584
36.8399999999994,0,0,-3.00914848594402e-11,0,0,-20.9418519895456,0,0,290.586698707002
36.8799999999994,0,0,-2.89634982664211e-11,0,0,-20.9418519895467,0,0,289.74902462742
36.9199999999994,0,0,-2.78799205943869e-11,0,0,-20.9418519895478,0,0,288.911350547838
36.9599999999994,0,0,-2.68354227728196e-11,0,0,-20.9418519895489,0,0,288.073676468256
36.9999999999994,0,0,-2.58317811585584e-11,0,0,-20.94185198955,0,0,287.236002388674
37.0399999999994,0,0,-2.48636666810853e-11,0,0,-20.9418519895509,0,0,286.398328309092
